date,county,state,fips,cases,deaths
2020-03-15,Unknown,Guam,,3,0
2020-03-16,Unknown,Guam,,3,0
2020-03-17,Unknown,Guam,,3,0
2020-03-18,Unknown,Guam,,8,0
2020-03-19,Unknown,Guam,,12,0
2020-03-20,Unknown,Guam,,14,0
2020-03-21,Unknown,Guam,,15,0
2020-03-22,Unknown,Guam,,27,1
2020-03-23,Unknown,Guam,,29,1
2020-03-24,Unknown,Guam,,32,1
2020-03-25,Unknown,Guam,,32,1
2020-03-26,Unknown,Guam,,49,1
2020-03-27,Unknown,Guam,,53,1
2020-03-28,Unknown,Guam,,57,1
2020-03-29,Unknown,Guam,,58,1
2020-03-30,Unknown,Guam,,60,1
2020-03-31,Unknown,Guam,,139,2
2020-04-01,Unknown,Guam,,147,3
2020-04-02,Unknown,Guam,,152,3
2020-04-03,Unknown,Guam,,154,4
2020-04-04,Unknown,Guam,,223,4
2020-04-05,Unknown,Guam,,265,4
2020-04-06,Unknown,Guam,,266,4
2020-04-07,Unknown,Guam,,274,4
2020-04-08,Unknown,Guam,,409,4
2020-04-09,Unknown,Guam,,542,4
2020-04-10,Unknown,Guam,,577,4
2020-04-11,Unknown,Guam,,681,5
2020-04-12,Unknown,Guam,,716,5
2020-04-13,Unknown,Guam,,719,6
2020-04-14,Unknown,Guam,,721,6
2020-04-15,Unknown,Guam,,750,6
2020-04-16,Unknown,Guam,,790,6
2020-04-17,Unknown,Guam,,796,6
2020-04-18,Unknown,Guam,,805,6
2020-04-19,Unknown,Guam,,808,6
2020-04-20,Unknown,Guam,,811,6
2020-04-21,Unknown,Guam,,852,6
2020-04-22,Unknown,Guam,,911,6
2020-04-23,Unknown,Guam,,979,6
2020-04-24,Unknown,Guam,,997,6
2020-04-25,Unknown,Guam,,997,6
2020-04-26,Unknown,Guam,,997,6
2020-04-27,Unknown,Guam,,1113,6
2020-04-28,Unknown,Guam,,1114,6
2020-04-29,Unknown,Guam,,1114,6
2020-04-30,Unknown,Guam,,1115,6
2020-05-01,Unknown,Guam,,1115,6
2020-05-02,Unknown,Guam,,1117,6
2020-05-03,Unknown,Guam,,1118,6
2020-05-04,Unknown,Guam,,1118,6
2020-05-05,Unknown,Guam,,1118,6
2020-05-06,Unknown,Guam,,1118,6
2020-05-07,Unknown,Guam,,1118,6
2020-05-08,Unknown,Guam,,1120,6
2020-05-09,Unknown,Guam,,1120,6
2020-05-10,Unknown,Guam,,1120,6
2020-05-11,Unknown,Guam,,1120,6
2020-05-12,Unknown,Guam,,1121,6
2020-05-13,Unknown,Guam,,1121,6
2020-05-14,Unknown,Guam,,1121,6
2020-05-15,Unknown,Guam,,1123,6
2020-05-16,Unknown,Guam,,1123,6
2020-05-17,Unknown,Guam,,1123,6
2020-05-18,Unknown,Guam,,1123,6
2020-05-19,Unknown,Guam,,1123,6
2020-05-20,Unknown,Guam,,1134,6
2020-05-21,Unknown,Guam,,1134,6
2020-05-22,Unknown,Guam,,1134,6
2020-05-23,Unknown,Guam,,1134,6
2020-05-24,Unknown,Guam,,1135,6
2020-05-25,Unknown,Guam,,1135,6
2020-05-26,Unknown,Guam,,1139,6
2020-05-27,Unknown,Guam,,1140,6
2020-05-28,Unknown,Guam,,1141,6
2020-05-29,Unknown,Guam,,1141,6
2020-05-30,Unknown,Guam,,1141,6
2020-05-31,Unknown,Guam,,1144,6
2020-06-01,Unknown,Guam,,1144,6
2020-06-02,Unknown,Guam,,1146,6
2020-06-03,Unknown,Guam,,1146,6
