date,county,state,fips,cases,newCases,deaths,newDeaths
2021-11-14,Autauga,Alabama,01001,10403,2,154,0
2021-11-14,Baldwin,Alabama,01003,37865,10,581,0
2021-11-14,Barbour,Alabama,01005,3648,0,79,0
2021-11-14,Bibb,Alabama,01007,4317,0,92,0
2021-11-14,Blount,Alabama,01009,10534,4,188,0
2021-11-14,Bullock,Alabama,01011,1523,2,44,0
2021-11-14,Butler,Alabama,01013,3390,3,99,0
2021-11-14,Calhoun,Alabama,01015,22481,8,515,0
2021-11-14,Chambers,Alabama,01017,5809,0,145,0
2021-11-14,Cherokee,Alabama,01019,3119,2,62,0
2021-11-14,Chilton,Alabama,01021,6919,0,169,0
2021-11-14,Choctaw,Alabama,01023,921,0,28,0
2021-11-14,Clarke,Alabama,01025,4822,0,86,0
2021-11-14,Clay,Alabama,01027,2495,0,70,0
2021-11-14,Cleburne,Alabama,01029,2525,0,60,0
2021-11-14,Coffee,Alabama,01031,9369,3,192,0
2021-11-14,Colbert,Alabama,01033,9233,1,207,0
2021-11-14,Conecuh,Alabama,01035,1912,0,60,0
2021-11-14,Coosa,Alabama,01037,1834,0,43,0
2021-11-14,Covington,Alabama,01039,6850,1,191,0
2021-11-14,Crenshaw,Alabama,01041,2562,2,75,0
2021-11-14,Cullman,Alabama,01043,15899,5,299,0
2021-11-14,Dale,Alabama,01045,8987,1,189,0
2021-11-14,Dallas,Alabama,01047,5263,1,207,0
2021-11-14,DeKalb,Alabama,01049,12804,3,268,0
2021-11-14,Elmore,Alabama,01051,15821,6,294,0
2021-11-14,Escambia,Alabama,01053,6913,1,139,0
2021-11-14,Etowah,Alabama,01055,19971,4,517,0
2021-11-14,Fayette,Alabama,01057,3216,1,85,0
2021-11-14,Franklin,Alabama,01059,6226,5,108,0
2021-11-14,Geneva,Alabama,01061,4616,2,133,0
2021-11-14,Greene,Alabama,01063,1294,0,45,0
2021-11-14,Hale,Alabama,01065,3155,1,88,0
2021-11-14,Henry,Alabama,01067,3179,2,66,0
2021-11-14,Houston,Alabama,01069,17631,1,420,0
2021-11-14,Jackson,Alabama,01071,10134,3,194,0
2021-11-14,Jefferson,Alabama,01073,115936,37,1994,0
2021-11-14,Lamar,Alabama,01075,2449,1,52,0
2021-11-14,Lauderdale,Alabama,01077,14832,10,306,0
2021-11-14,Lawrence,Alabama,01079,4720,2,126,0
2021-11-14,Lee,Alabama,01081,25425,11,260,0
2021-11-14,Limestone,Alabama,01083,16017,11,217,0
2021-11-14,Lowndes,Alabama,01085,1779,0,67,0
2021-11-14,Macon,Alabama,01087,2438,2,64,0
2021-11-14,Madison,Alabama,01089,52969,27,724,0
2021-11-14,Marengo,Alabama,01091,3415,0,93,0
2021-11-14,Marion,Alabama,01093,5362,3,128,0
2021-11-14,Marshall,Alabama,01095,18717,2,317,0
2021-11-14,Mobile,Alabama,01097,73731,8,1368,0
2021-11-14,Monroe,Alabama,01099,3348,0,66,0
2021-11-14,Montgomery,Alabama,01101,34374,7,779,0
2021-11-14,Morgan,Alabama,01103,22259,17,401,0
2021-11-14,Perry,Alabama,01105,1414,0,40,0
2021-11-14,Pickens,Alabama,01107,3309,0,85,0
2021-11-14,Pike,Alabama,01109,5065,1,108,0
2021-11-14,Randolph,Alabama,01111,3330,1,66,0
2021-11-14,Russell,Alabama,01113,7032,4,63,0
2021-11-14,Shelby,Alabama,01117,38094,12,365,0
2021-11-14,St. Clair,Alabama,01115,16772,9,353,0
2021-11-14,Sumter,Alabama,01119,1365,0,40,0
2021-11-14,Talladega,Alabama,01121,14084,2,296,0
2021-11-14,Tallapoosa,Alabama,01123,7211,1,202,0
2021-11-14,Tuscaloosa,Alabama,01125,35714,5,636,0
2021-11-14,Walker,Alabama,01127,11847,11,377,0
2021-11-14,Washington,Alabama,01129,2551,0,52,0
2021-11-14,Wilcox,Alabama,01131,1740,0,38,0
2021-11-14,Winston,Alabama,01133,4756,1,106,0
2021-11-15,Autauga,Alabama,01001,10407,4,154,0
2021-11-15,Baldwin,Alabama,01003,37875,10,581,0
2021-11-15,Barbour,Alabama,01005,3648,0,79,0
2021-11-15,Bibb,Alabama,01007,4317,0,92,0
2021-11-15,Blount,Alabama,01009,10536,2,188,0
2021-11-15,Bullock,Alabama,01011,1523,0,44,0
2021-11-15,Butler,Alabama,01013,3391,1,99,0
2021-11-15,Calhoun,Alabama,01015,22485,4,515,0
2021-11-15,Chambers,Alabama,01017,5809,0,145,0
2021-11-15,Cherokee,Alabama,01019,3120,1,62,0
2021-11-15,Chilton,Alabama,01021,6920,1,169,0
2021-11-15,Choctaw,Alabama,01023,921,0,28,0
2021-11-15,Clarke,Alabama,01025,4822,0,86,0
2021-11-15,Clay,Alabama,01027,2497,2,70,0
2021-11-15,Cleburne,Alabama,01029,2526,1,60,0
2021-11-15,Coffee,Alabama,01031,9369,0,192,0
2021-11-15,Colbert,Alabama,01033,9239,6,207,0
2021-11-15,Conecuh,Alabama,01035,1913,1,60,0
2021-11-15,Coosa,Alabama,01037,1834,0,43,0
2021-11-15,Covington,Alabama,01039,6853,3,191,0
2021-11-15,Crenshaw,Alabama,01041,2562,0,75,0
2021-11-15,Cullman,Alabama,01043,15906,7,299,0
2021-11-15,Dale,Alabama,01045,8992,5,189,0
2021-11-15,Dallas,Alabama,01047,5263,0,207,0
2021-11-15,DeKalb,Alabama,01049,12808,4,268,0
2021-11-15,Elmore,Alabama,01051,15825,4,294,0
2021-11-15,Escambia,Alabama,01053,6916,3,139,0
2021-11-15,Etowah,Alabama,01055,19972,1,517,0
2021-11-15,Fayette,Alabama,01057,3217,1,85,0
2021-11-15,Franklin,Alabama,01059,6228,2,108,0
2021-11-15,Geneva,Alabama,01061,4617,1,133,0
2021-11-15,Greene,Alabama,01063,1294,0,45,0
2021-11-15,Hale,Alabama,01065,3155,0,88,0
2021-11-15,Henry,Alabama,01067,3181,2,66,0
2021-11-15,Houston,Alabama,01069,17633,2,420,0
