date,county,state,fips,cases,newCases,deaths,newDeaths
2021-03-22,Carson City,Nevada,32510,6019,9,119,1
2021-03-22,Churchill,Nevada,32001,1951,1,49,0
2021-03-22,Clark,Nevada,32003,232808,78,4049,1
2021-03-22,Douglas,Nevada,32005,2622,3,33,0
2021-03-22,Elko,Nevada,32007,4629,0,53,0
2021-03-22,Esmeralda,Nevada,32009,37,0,0,0
2021-03-22,Eureka,Nevada,32011,50,0,0,0
2021-03-22,Humboldt,Nevada,32013,1078,0,13,0
2021-03-22,Lander,Nevada,32015,444,0,9,0
2021-03-22,Lincoln,Nevada,32017,354,0,1,0
2021-03-22,Lyon,Nevada,32019,2848,12,58,0
2021-03-22,Mineral,Nevada,32021,305,0,7,0
2021-03-22,Nye,Nevada,32023,2848,5,96,0
2021-03-22,Pershing,Nevada,32027,943,0,20,0
2021-03-22,Storey,Nevada,32029,85,1,3,0
2021-03-22,Washoe,Nevada,32031,43781,64,659,0
2021-03-22,White Pine,Nevada,32033,558,0,5,0
2021-03-23,Carson City,Nevada,32510,6026,7,119,0
2021-03-23,Churchill,Nevada,32001,1952,1,49,0
2021-03-23,Clark,Nevada,32003,232916,108,4062,13
2021-03-23,Douglas,Nevada,32005,2623,1,33,0
2021-03-23,Elko,Nevada,32007,4649,20,53,0
2021-03-23,Esmeralda,Nevada,32009,38,1,0,0
2021-03-23,Eureka,Nevada,32011,50,0,0,0
2021-03-23,Humboldt,Nevada,32013,1078,0,13,0
2021-03-23,Lander,Nevada,32015,444,0,9,0
2021-03-23,Lincoln,Nevada,32017,354,0,1,0
2021-03-23,Lyon,Nevada,32019,2855,7,59,1
2021-03-23,Mineral,Nevada,32021,305,0,7,0
2021-03-23,Nye,Nevada,32023,2848,0,96,0
2021-03-23,Pershing,Nevada,32027,943,0,20,0
2021-03-23,Storey,Nevada,32029,86,1,3,0
2021-03-23,Washoe,Nevada,32031,43781,0,659,0
2021-03-23,White Pine,Nevada,32033,558,0,5,0
2021-03-24,Carson City,Nevada,32510,6035,9,119,0
2021-03-24,Churchill,Nevada,32001,1953,1,49,0
2021-03-24,Clark,Nevada,32003,233110,194,4072,10
2021-03-24,Douglas,Nevada,32005,2629,6,33,0
2021-03-24,Elko,Nevada,32007,4649,0,53,0
2021-03-24,Esmeralda,Nevada,32009,38,0,0,0
2021-03-24,Eureka,Nevada,32011,50,0,0,0
2021-03-24,Humboldt,Nevada,32013,1078,0,13,0
2021-03-24,Lander,Nevada,32015,444,0,9,0
2021-03-24,Lincoln,Nevada,32017,354,0,2,1
2021-03-24,Lyon,Nevada,32019,2858,3,59,0
2021-03-24,Mineral,Nevada,32021,305,0,7,0
2021-03-24,Nye,Nevada,32023,2852,4,100,4
2021-03-24,Pershing,Nevada,32027,943,0,20,0
2021-03-24,Storey,Nevada,32029,87,1,3,0
2021-03-24,Washoe,Nevada,32031,43806,25,659,0
2021-03-24,White Pine,Nevada,32033,558,0,5,0
2021-03-25,Carson City,Nevada,32510,6134,99,121,2
2021-03-25,Churchill,Nevada,32001,1953,0,49,0
2021-03-25,Clark,Nevada,32003,233305,195,4079,7
2021-03-25,Douglas,Nevada,32005,2653,24,33,0
2021-03-25,Elko,Nevada,32007,4656,7,53,0
2021-03-25,Esmeralda,Nevada,32009,38,0,0,0
2021-03-25,Eureka,Nevada,32011,50,0,0,0
2021-03-25,Humboldt,Nevada,32013,1078,0,13,0
2021-03-25,Lander,Nevada,32015,444,0,9,0
2021-03-25,Lincoln,Nevada,32017,354,0,2,0
2021-03-25,Lyon,Nevada,32019,2902,44,60,1
2021-03-25,Mineral,Nevada,32021,305,0,7,0
2021-03-25,Nye,Nevada,32023,2852,0,100,0
2021-03-25,Pershing,Nevada,32027,943,0,20,0
2021-03-25,Storey,Nevada,32029,88,1,3,0
2021-03-25,Washoe,Nevada,32031,43883,77,661,2
2021-03-25,White Pine,Nevada,32033,558,0,5,0
2021-03-26,Carson City,Nevada,32510,6136,2,121,0
2021-03-26,Churchill,Nevada,32001,1954,1,49,0
2021-03-26,Clark,Nevada,32003,233671,366,4088,9
2021-03-26,Douglas,Nevada,32005,2657,4,35,2
2021-03-26,Elko,Nevada,32007,4667,11,53,0
2021-03-26,Esmeralda,Nevada,32009,38,0,0,0
2021-03-26,Eureka,Nevada,32011,50,0,0,0
2021-03-26,Humboldt,Nevada,32013,1078,0,13,0
2021-03-26,Lander,Nevada,32015,444,0,9,0
2021-03-26,Lincoln,Nevada,32017,354,0,2,0
2021-03-26,Lyon,Nevada,32019,2905,3,60,0
2021-03-26,Mineral,Nevada,32021,305,0,7,0
2021-03-26,Nye,Nevada,32023,2852,0,100,0
2021-03-26,Pershing,Nevada,32027,943,0,20,0
2021-03-26,Storey,Nevada,32029,88,0,3,0
2021-03-26,Washoe,Nevada,32031,43942,59,661,0
2021-03-26,White Pine,Nevada,32033,558,0,5,0
2021-03-27,Carson City,Nevada,32510,6141,5,122,1
2021-03-27,Churchill,Nevada,32001,1954,0,49,0
2021-03-27,Clark,Nevada,32003,233889,218,4095,7
2021-03-27,Douglas,Nevada,32005,2661,4,35,0
2021-03-27,Elko,Nevada,32007,4667,0,53,0
2021-03-27,Esmeralda,Nevada,32009,38,0,0,0
2021-03-27,Eureka,Nevada,32011,50,0,0,0
2021-03-27,Humboldt,Nevada,32013,1081,3,13,0
2021-03-27,Lander,Nevada,32015,444,0,9,0
2021-03-27,Lincoln,Nevada,32017,354,0,2,0
2021-03-27,Lyon,Nevada,32019,2906,1,61,1
2021-03-27,Mineral,Nevada,32021,305,0,7,0
2021-03-27,Nye,Nevada,32023,2853,1,100,0
2021-03-27,Pershing,Nevada,32027,943,0,20,0
2021-03-27,Storey,Nevada,32029,88,0,3,0
2021-03-27,Washoe,Nevada,32031,44007,65,661,0
2021-03-27,White Pine,Nevada,32033,558,0,6,1
2021-03-28,Carson City,Nevada,32510,6141,0,122,0
2021-03-28,Churchill,Nevada,32001,1954,0,49,0
2021-03-28,Clark,Nevada,32003,234031,142,4096,1
2021-03-28,Douglas,Nevada,32005,2661,0,35,0
2021-03-28,Elko,Nevada,32007,4667,0,53,0
2021-03-28,Esmeralda,Nevada,32009,38,0,0,0
2021-03-28,Eureka,Nevada,32011,50,0,0,0
2021-03-28,Humboldt,Nevada,32013,1081,0,13,0
2021-03-28,Lander,Nevada,32015,444,0,9,0
2021-03-28,Lincoln,Nevada,32017,354,0,2,0
2021-03-28,Lyon,Nevada,32019,2906,0,61,0
2021-03-28,Mineral,Nevada,32021,305,0,7,0
2021-03-28,Nye,Nevada,32023,2853,0,100,0
2021-03-28,Pershing,Nevada,32027,943,0,20,0
2021-03-28,Storey,Nevada,32029,88,0,3,0
2021-03-28,Washoe,Nevada,32031,44007,0,660,-1
2021-03-28,White Pine,Nevada,32033,558,0,6,0
2021-03-29,Carson City,Nevada,32510,6162,21,122,0
2021-03-29,Churchill,Nevada,32001,1954,0,49,0
2021-03-29,Clark,Nevada,32003,234131,100,4097,1
2021-03-29,Douglas,Nevada,32005,2673,12,35,0
2021-03-29,Elko,Nevada,32007,4667,0,53,0
2021-03-29,Esmeralda,Nevada,32009,38,0,0,0
2021-03-29,Eureka,Nevada,32011,50,0,0,0
2021-03-29,Humboldt,Nevada,32013,1081,0,13,0
2021-03-29,Lander,Nevada,32015,444,0,9,0
2021-03-29,Lincoln,Nevada,32017,354,0,2,0
2021-03-29,Lyon,Nevada,32019,2918,12,61,0
2021-03-29,Mineral,Nevada,32021,305,0,7,0
2021-03-29,Nye,Nevada,32023,2853,0,100,0
2021-03-29,Pershing,Nevada,32027,943,0,20,0
2021-03-29,Storey,Nevada,32029,89,1,3,0
2021-03-29,Washoe,Nevada,32031,44072,65,660,0
2021-03-29,White Pine,Nevada,32033,558,0,6,0
2021-03-30,Carson City,Nevada,32510,6168,6,122,0
2021-03-30,Churchill,Nevada,32001,1961,7,49,0
2021-03-30,Clark,Nevada,32003,234300,169,4098,1
2021-03-30,Douglas,Nevada,32005,2675,2,35,0
2021-03-30,Elko,Nevada,32007,4678,11,53,0
2021-03-30,Esmeralda,Nevada,32009,38,0,0,0
2021-03-30,Eureka,Nevada,32011,50,0,0,0
2021-03-30,Humboldt,Nevada,32013,1081,0,13,0
