date,county,state,fips,cases,newCases,deaths,newDeaths
2020-07-10,Addison,Vermont,50001,68,0,2,0
2020-07-10,Bennington,Vermont,50003,74,0,1,0
2020-07-10,Caledonia,Vermont,50005,21,0,0,0
2020-07-10,Chittenden,Vermont,50007,645,2,39,0
2020-07-10,Essex,Vermont,50009,5,0,0,0
2020-07-10,Franklin,Vermont,50011,110,0,6,0
2020-07-10,Grand Isle,Vermont,50013,10,0,0,0
2020-07-10,Lamoille,Vermont,50015,37,1,1,0
2020-07-10,Orange,Vermont,50017,10,0,0,0
2020-07-10,Orleans,Vermont,50019,14,0,0,0
2020-07-10,Rutland,Vermont,50021,75,0,1,0
2020-07-10,Unknown,Vermont,,5,0,0,0
2020-07-10,Washington,Vermont,50023,42,0,1,0
2020-07-10,Windham,Vermont,50025,99,1,3,0
2020-07-10,Windsor,Vermont,50027,62,1,2,0
2020-07-11,Addison,Vermont,50001,68,0,2,0
2020-07-11,Bennington,Vermont,50003,74,0,1,0
2020-07-11,Caledonia,Vermont,50005,21,0,0,0
2020-07-11,Chittenden,Vermont,50007,650,5,39,0
2020-07-11,Essex,Vermont,50009,5,0,0,0
2020-07-11,Franklin,Vermont,50011,110,0,6,0
2020-07-11,Grand Isle,Vermont,50013,10,0,0,0
2020-07-11,Lamoille,Vermont,50015,37,0,1,0
2020-07-11,Orange,Vermont,50017,10,0,0,0
2020-07-11,Orleans,Vermont,50019,14,0,0,0
2020-07-11,Rutland,Vermont,50021,75,0,1,0
2020-07-11,Unknown,Vermont,,5,0,0,0
2020-07-11,Washington,Vermont,50023,43,1,1,0
2020-07-11,Windham,Vermont,50025,99,0,3,0
2020-07-11,Windsor,Vermont,50027,62,0,2,0
2020-07-12,Addison,Vermont,50001,68,0,2,0
2020-07-12,Bennington,Vermont,50003,74,0,1,0
2020-07-12,Caledonia,Vermont,50005,21,0,0,0
2020-07-12,Chittenden,Vermont,50007,658,8,39,0
2020-07-12,Essex,Vermont,50009,5,0,0,0
2020-07-12,Franklin,Vermont,50011,110,0,6,0
2020-07-12,Grand Isle,Vermont,50013,13,3,0,0
2020-07-12,Lamoille,Vermont,50015,38,1,1,0
2020-07-12,Orange,Vermont,50017,10,0,0,0
2020-07-12,Orleans,Vermont,50019,14,0,0,0
2020-07-12,Rutland,Vermont,50021,76,1,1,0
2020-07-12,Unknown,Vermont,,5,0,0,0
2020-07-12,Washington,Vermont,50023,43,0,1,0
2020-07-12,Windham,Vermont,50025,99,0,3,0
2020-07-12,Windsor,Vermont,50027,62,0,2,0
2020-07-13,Addison,Vermont,50001,68,0,2,0
2020-07-13,Bennington,Vermont,50003,74,0,1,0
2020-07-13,Caledonia,Vermont,50005,22,1,0,0
2020-07-13,Chittenden,Vermont,50007,659,1,39,0
2020-07-13,Essex,Vermont,50009,5,0,0,0
2020-07-13,Franklin,Vermont,50011,110,0,6,0
2020-07-13,Grand Isle,Vermont,50013,13,0,0,0
2020-07-13,Lamoille,Vermont,50015,39,1,1,0
2020-07-13,Orange,Vermont,50017,10,0,0,0
2020-07-13,Orleans,Vermont,50019,14,0,0,0
2020-07-13,Rutland,Vermont,50021,78,2,1,0
2020-07-13,Unknown,Vermont,,5,0,0,0
2020-07-13,Washington,Vermont,50023,43,0,1,0
2020-07-13,Windham,Vermont,50025,99,0,3,0
2020-07-13,Windsor,Vermont,50027,62,0,2,0
2020-07-14,Addison,Vermont,50001,68,0,2,0
2020-07-14,Bennington,Vermont,50003,74,0,1,0
2020-07-14,Caledonia,Vermont,50005,22,0,0,0
2020-07-14,Chittenden,Vermont,50007,662,3,39,0
2020-07-14,Essex,Vermont,50009,5,0,0,0
2020-07-14,Franklin,Vermont,50011,110,0,6,0
2020-07-14,Grand Isle,Vermont,50013,13,0,0,0
2020-07-14,Lamoille,Vermont,50015,40,1,1,0
2020-07-14,Orange,Vermont,50017,10,0,0,0
2020-07-14,Orleans,Vermont,50019,14,0,0,0
2020-07-14,Rutland,Vermont,50021,78,0,1,0
2020-07-14,Unknown,Vermont,,5,0,0,0
2020-07-14,Washington,Vermont,50023,43,0,1,0
2020-07-14,Windham,Vermont,50025,99,0,3,0
2020-07-14,Windsor,Vermont,50027,62,0,2,0
2020-07-15,Addison,Vermont,50001,70,2,2,0
2020-07-15,Bennington,Vermont,50003,76,2,1,0
2020-07-15,Caledonia,Vermont,50005,23,1,0,0
2020-07-15,Chittenden,Vermont,50007,667,5,39,0
2020-07-15,Essex,Vermont,50009,5,0,0,0
2020-07-15,Franklin,Vermont,50011,110,0,6,0
2020-07-15,Grand Isle,Vermont,50013,13,0,0,0
2020-07-15,Lamoille,Vermont,50015,40,0,1,0
2020-07-15,Orange,Vermont,50017,10,0,0,0
2020-07-15,Orleans,Vermont,50019,14,0,0,0
2020-07-15,Rutland,Vermont,50021,78,0,1,0
2020-07-15,Unknown,Vermont,,5,0,0,0
2020-07-15,Washington,Vermont,50023,44,1,1,0
2020-07-15,Windham,Vermont,50025,99,0,3,0
2020-07-15,Windsor,Vermont,50027,64,2,2,0
2020-07-16,Addison,Vermont,50001,70,0,2,0
2020-07-16,Bennington,Vermont,50003,76,0,1,0
2020-07-16,Caledonia,Vermont,50005,24,1,0,0
2020-07-16,Chittenden,Vermont,50007,672,5,39,0
2020-07-16,Essex,Vermont,50009,5,0,0,0
2020-07-16,Franklin,Vermont,50011,110,0,6,0
2020-07-16,Grand Isle,Vermont,50013,13,0,0,0
2020-07-16,Lamoille,Vermont,50015,41,1,1,0
2020-07-16,Orange,Vermont,50017,10,0,0,0
2020-07-16,Orleans,Vermont,50019,14,0,0,0
2020-07-16,Rutland,Vermont,50021,78,0,1,0
2020-07-16,Unknown,Vermont,,5,0,0,0
2020-07-16,Washington,Vermont,50023,44,0,1,0
2020-07-16,Windham,Vermont,50025,99,0,3,0
2020-07-16,Windsor,Vermont,50027,64,0,2,0
2020-07-17,Addison,Vermont,50001,70,0,2,0
2020-07-17,Bennington,Vermont,50003,76,0,1,0
2020-07-17,Caledonia,Vermont,50005,24,0,0,0
2020-07-17,Chittenden,Vermont,50007,679,7,39,0
2020-07-17,Essex,Vermont,50009,5,0,0,0
2020-07-17,Franklin,Vermont,50011,110,0,6,0
2020-07-17,Grand Isle,Vermont,50013,13,0,0,0
2020-07-17,Lamoille,Vermont,50015,41,0,1,0
2020-07-17,Orange,Vermont,50017,10,0,0,0
2020-07-17,Orleans,Vermont,50019,14,0,0,0
2020-07-17,Rutland,Vermont,50021,79,1,1,0
2020-07-17,Unknown,Vermont,,5,0,0,0
2020-07-17,Washington,Vermont,50023,44,0,1,0
2020-07-17,Windham,Vermont,50025,99,0,3,0
2020-07-17,Windsor,Vermont,50027,65,1,2,0
2020-07-18,Addison,Vermont,50001,70,0,2,0
2020-07-18,Bennington,Vermont,50003,76,0,1,0
2020-07-18,Caledonia,Vermont,50005,24,0,0,0
2020-07-18,Chittenden,Vermont,50007,681,2,39,0
2020-07-18,Essex,Vermont,50009,5,0,0,0
2020-07-18,Franklin,Vermont,50011,110,0,6,0
2020-07-18,Grand Isle,Vermont,50013,13,0,0,0
2020-07-18,Lamoille,Vermont,50015,41,0,1,0
2020-07-18,Orange,Vermont,50017,10,0,0,0
2020-07-18,Orleans,Vermont,50019,14,0,0,0
2020-07-18,Rutland,Vermont,50021,79,0,1,0
2020-07-18,Unknown,Vermont,,6,1,0,0
2020-07-18,Washington,Vermont,50023,45,1,1,0
2020-07-18,Windham,Vermont,50025,99,0,3,0
2020-07-18,Windsor,Vermont,50027,65,0,2,0
2020-07-19,Addison,Vermont,50001,70,0,2,0
2020-07-19,Bennington,Vermont,50003,79,3,1,0
2020-07-19,Caledonia,Vermont,50005,24,0,0,0
2020-07-19,Chittenden,Vermont,50007,683,2,39,0
2020-07-19,Essex,Vermont,50009,5,0,0,0
2020-07-19,Franklin,Vermont,50011,110,0,6,0
2020-07-19,Grand Isle,Vermont,50013,13,0,0,0
2020-07-19,Lamoille,Vermont,50015,42,1,1,0
2020-07-19,Orange,Vermont,50017,11,1,0,0
2020-07-19,Orleans,Vermont,50019,14,0,0,0
2020-07-19,Rutland,Vermont,50021,80,1,1,0
2020-07-19,Unknown,Vermont,,9,3,0,0
2020-07-19,Washington,Vermont,50023,45,0,1,0
2020-07-19,Windham,Vermont,50025,100,1,3,0
2020-07-19,Windsor,Vermont,50027,65,0,2,0
2020-07-20,Addison,Vermont,50001,71,1,2,0
2020-07-20,Bennington,Vermont,50003,79,0,1,0
2020-07-20,Caledonia,Vermont,50005,25,1,0,0
2020-07-20,Chittenden,Vermont,50007,688,5,39,0
2020-07-20,Essex,Vermont,50009,5,0,0,0
2020-07-20,Franklin,Vermont,50011,110,0,6,0
2020-07-20,Grand Isle,Vermont,50013,13,0,0,0
2020-07-20,Lamoille,Vermont,50015,42,0,1,0
