date,county,state,fips,cases,newCases,deaths,newDeaths
2022-05-12,Acadia,Louisiana,22001,15905,1,294,0
2022-05-12,Allen,Louisiana,22003,7878,1,140,0
2022-05-12,Ascension,Louisiana,22005,35010,16,293,0
2022-05-12,Assumption,Louisiana,22007,5574,1,70,0
2022-05-12,Avoyelles,Louisiana,22009,11600,2,208,0
2022-05-12,Beauregard,Louisiana,22011,9269,2,143,0
2022-05-12,Bienville,Louisiana,22013,3992,2,110,0
2022-05-12,Bossier,Louisiana,22015,37678,13,493,0
2022-05-12,Caddo,Louisiana,22017,67541,18,1155,0
2022-05-12,Calcasieu,Louisiana,22019,54851,26,706,0
2022-05-12,Caldwell,Louisiana,22021,3624,0,55,0
2022-05-12,Cameron,Louisiana,22023,1199,0,8,0
2022-05-12,Catahoula,Louisiana,22025,2698,0,55,0
2022-05-12,Claiborne,Louisiana,22027,3280,0,78,0
2022-05-12,Concordia,Louisiana,22029,5099,2,89,0
2022-05-12,De Soto,Louisiana,22031,7361,2,135,0
2022-05-12,East Baton Rouge,Louisiana,22033,111601,63,1349,0
2022-05-12,East Carroll,Louisiana,22035,2538,0,38,0
2022-05-12,East Feliciana,Louisiana,22037,7324,0,170,0
2022-05-12,Evangeline,Louisiana,22039,8398,1,159,0
2022-05-12,Franklin,Louisiana,22041,7349,0,178,0
2022-05-12,Grant,Louisiana,22043,5860,1,94,0
2022-05-12,Iberia,Louisiana,22045,19142,8,263,0
2022-05-12,Iberville,Louisiana,22047,9021,2,153,0
2022-05-12,Jackson,Louisiana,22049,4409,0,76,0
2022-05-12,Jefferson,Louisiana,22051,115247,149,1341,0
2022-05-12,Jefferson Davis,Louisiana,22053,6942,1,157,0
2022-05-12,LaSalle,Louisiana,22059,4273,0,61,0
2022-05-12,Lafayette,Louisiana,22055,62829,27,500,0
2022-05-12,Lafourche,Louisiana,22057,27873,4,372,0
2022-05-12,Lincoln,Louisiana,22061,12266,2,144,0
2022-05-12,Livingston,Louisiana,22063,37226,15,466,0
2022-05-12,Madison,Louisiana,22065,3264,2,59,0
2022-05-12,Morehouse,Louisiana,22067,6871,0,134,0
2022-05-12,Natchitoches,Louisiana,22069,10161,6,167,0
2022-05-12,Orleans,Louisiana,22071,90134,266,1109,1
2022-05-12,Ouachita,Louisiana,22073,50759,13,754,0
2022-05-12,Plaquemines,Louisiana,22075,6505,22,45,0
2022-05-12,Pointe Coupee,Louisiana,22077,6293,0,93,0
2022-05-12,Rapides,Louisiana,22079,32783,9,577,0
2022-05-12,Red River,Louisiana,22081,2111,0,53,0
2022-05-12,Richland,Louisiana,22083,6730,1,97,0
2022-05-12,Sabine,Louisiana,22085,6342,1,113,0
2022-05-12,St. Bernard,Louisiana,22087,11431,14,111,0
2022-05-12,St. Charles,Louisiana,22089,13909,12,145,0
2022-05-12,St. Helena,Louisiana,22091,1919,1,23,0
2022-05-12,St. James,Louisiana,22093,5804,3,77,0
2022-05-12,St. John the Baptist,Louisiana,22095,10622,17,184,0
2022-05-12,St. Landry,Louisiana,22097,22275,11,416,0
2022-05-12,St. Martin,Louisiana,22099,12977,1,188,0
2022-05-12,St. Mary,Louisiana,22101,12522,6,262,0
