date,county,state,fips,cases,newCases,deaths,newDeaths
2020-03-13,Unknown,Puerto Rico,,3,3,0,0
2020-03-14,Unknown,Puerto Rico,,4,1,0,0
2020-03-15,Unknown,Puerto Rico,,5,1,0,0
2020-03-16,Unknown,Puerto Rico,,5,0,0,0
2020-03-17,Unknown,Puerto Rico,,5,0,0,0
2020-03-18,Unknown,Puerto Rico,,5,0,0,0
2020-03-19,Unknown,Puerto Rico,,6,1,0,0
2020-03-20,Unknown,Puerto Rico,,14,8,0,0
2020-03-21,Unknown,Puerto Rico,,21,7,1,1
2020-03-22,Unknown,Puerto Rico,,23,2,1,0
2020-03-23,Unknown,Puerto Rico,,31,8,2,1
2020-03-24,Unknown,Puerto Rico,,39,8,2,0
2020-03-25,Unknown,Puerto Rico,,51,12,2,0
2020-03-26,Unknown,Puerto Rico,,64,13,2,0
2020-03-27,Unknown,Puerto Rico,,79,15,3,1
2020-03-28,Unknown,Puerto Rico,,100,21,3,0
2020-03-29,Unknown,Puerto Rico,,127,27,5,2
2020-03-30,Unknown,Puerto Rico,,174,47,6,1
2020-03-31,Unknown,Puerto Rico,,239,65,8,2
2020-04-01,Unknown,Puerto Rico,,286,47,11,3
2020-04-02,Unknown,Puerto Rico,,316,30,12,1
2020-04-03,Unknown,Puerto Rico,,378,62,15,3
2020-04-04,Unknown,Puerto Rico,,452,74,18,3
2020-04-05,Unknown,Puerto Rico,,475,23,20,2
2020-04-06,Unknown,Puerto Rico,,513,38,21,1
2020-04-07,Unknown,Puerto Rico,,573,60,23,2
2020-04-08,Unknown,Puerto Rico,,620,47,24,1
2020-04-09,Unknown,Puerto Rico,,683,63,33,9
2020-04-10,Unknown,Puerto Rico,,725,42,39,6
2020-04-11,Unknown,Puerto Rico,,788,63,42,3
2020-04-12,Unknown,Puerto Rico,,897,109,44,2
2020-04-13,Unknown,Puerto Rico,,903,6,45,1
2020-04-14,Unknown,Puerto Rico,,923,20,45,0
2020-04-15,Unknown,Puerto Rico,,974,51,51,6
2020-04-16,Unknown,Puerto Rico,,1043,69,56,5
2020-04-17,Unknown,Puerto Rico,,1068,25,58,2
2020-04-18,Unknown,Puerto Rico,,1118,50,60,2
2020-04-19,Unknown,Puerto Rico,,1213,95,41,-19
2020-04-20,Unknown,Puerto Rico,,1252,39,42,1
2020-04-21,Unknown,Puerto Rico,,915,-337,43,1
2020-04-22,Unknown,Puerto Rico,,915,0,46,3
2020-04-23,Unknown,Puerto Rico,,1230,315,69,23
2020-04-24,Unknown,Puerto Rico,,1276,46,77,8
2020-04-25,Unknown,Puerto Rico,,1307,31,83,6
2020-04-26,Unknown,Puerto Rico,,1371,64,84,1
2020-04-27,Unknown,Puerto Rico,,1388,17,84,0
2020-04-28,Unknown,Puerto Rico,,1400,12,86,2
2020-04-29,Unknown,Puerto Rico,,1465,65,86,0
2020-04-30,Unknown,Puerto Rico,,1537,72,92,6
2020-05-01,Unknown,Puerto Rico,,1573,36,94,2
2020-05-02,Unknown,Puerto Rico,,1755,182,95,1
2020-05-03,Unknown,Puerto Rico,,1806,51,97,2
2020-05-04,Unknown,Puerto Rico,,1875,69,97,0
2020-05-05,Adjuntas,Puerto Rico,72001,3,3,,0
2020-05-05,Aguada,Puerto Rico,72003,7,7,,0
2020-05-05,Aguadilla,Puerto Rico,72005,11,11,,0
2020-05-05,Aguas Buenas,Puerto Rico,72007,22,22,,0
2020-05-05,Aibonito,Puerto Rico,72009,13,13,,0
2020-05-05,Anasco,Puerto Rico,72011,5,5,,0
2020-05-05,Arecibo,Puerto Rico,72013,43,43,,0
2020-05-05,Arroyo,Puerto Rico,72015,5,5,,0
2020-05-05,Barceloneta,Puerto Rico,72017,3,3,,0
2020-05-05,Barranquitas,Puerto Rico,72019,15,15,,0
2020-05-05,Bayamon,Puerto Rico,72021,108,108,,0
2020-05-05,Cabo Rojo,Puerto Rico,72023,20,20,,0
2020-05-05,Caguas,Puerto Rico,72025,60,60,,0
2020-05-05,Camuy,Puerto Rico,72027,7,7,,0
2020-05-05,Canovanas,Puerto Rico,72029,32,32,,0
2020-05-05,Carolina,Puerto Rico,72031,87,87,,0
2020-05-05,Catano,Puerto Rico,72033,12,12,,0
2020-05-05,Cayey,Puerto Rico,72035,28,28,,0
2020-05-05,Ceiba,Puerto Rico,72037,8,8,,0
2020-05-05,Ciales,Puerto Rico,72039,7,7,,0
2020-05-05,Cidra,Puerto Rico,72041,26,26,,0
2020-05-05,Coamo,Puerto Rico,72043,4,4,,0
2020-05-05,Comerio,Puerto Rico,72045,9,9,,0
2020-05-05,Corozal,Puerto Rico,72047,18,18,,0
2020-05-05,Dorado,Puerto Rico,72051,35,35,,0
2020-05-05,Fajardo,Puerto Rico,72053,7,7,,0
2020-05-05,Florida,Puerto Rico,72054,4,4,,0
2020-05-05,Guanica,Puerto Rico,72055,16,16,,0
2020-05-05,Guayama,Puerto Rico,72057,10,10,,0
2020-05-05,Guayanilla,Puerto Rico,72059,10,10,,0
2020-05-05,Guaynabo,Puerto Rico,72061,106,106,,0
2020-05-05,Gurabo,Puerto Rico,72063,27,27,,0
2020-05-05,Hatillo,Puerto Rico,72065,8,8,,0
2020-05-05,Hormigueros,Puerto Rico,72067,11,11,,0
2020-05-05,Humacao,Puerto Rico,72069,23,23,,0
2020-05-05,Isabela,Puerto Rico,72071,13,13,,0
2020-05-05,Jayuya,Puerto Rico,72073,2,2,,0
2020-05-05,Juana Diaz,Puerto Rico,72075,30,30,,0
2020-05-05,Juncos,Puerto Rico,72077,13,13,,0
2020-05-05,Lajas,Puerto Rico,72079,8,8,,0
2020-05-05,Lares,Puerto Rico,72081,12,12,,0
2020-05-05,Las Marias,Puerto Rico,72083,5,5,,0
2020-05-05,Las Piedras,Puerto Rico,72085,12,12,,0
2020-05-05,Loiza,Puerto Rico,72087,6,6,,0
2020-05-05,Luquillo,Puerto Rico,72089,6,6,,0
2020-05-05,Manati,Puerto Rico,72091,13,13,,0
2020-05-05,Maunabo,Puerto Rico,72095,4,4,,0
2020-05-05,Mayaguez,Puerto Rico,72097,44,44,,0
2020-05-05,Moca,Puerto Rico,72099,14,14,,0
2020-05-05,Morovis,Puerto Rico,72101,13,13,,0
2020-05-05,Naguabo,Puerto Rico,72103,10,10,,0
2020-05-05,Naranjito,Puerto Rico,72105,12,12,,0
2020-05-05,Orocovis,Puerto Rico,72107,24,24,,0
2020-05-05,Patillas,Puerto Rico,72109,13,13,,0
2020-05-05,Penuelas,Puerto Rico,72111,2,2,,0
2020-05-05,Ponce,Puerto Rico,72113,54,54,,0
2020-05-05,Quebradillas,Puerto Rico,72115,20,20,,0
2020-05-05,Rincon,Puerto Rico,72117,2,2,,0
2020-05-05,Rio Grande,Puerto Rico,72119,22,22,,0
2020-05-05,Sabana Grande,Puerto Rico,72121,19,19,,0
2020-05-05,Salinas,Puerto Rico,72123,22,22,,0
2020-05-05,San German,Puerto Rico,72125,26,26,,0
2020-05-05,San Juan,Puerto Rico,72127,287,287,,0
2020-05-05,San Lorenzo,Puerto Rico,72129,15,15,,0
2020-05-05,San Sebastian,Puerto Rico,72131,29,29,,0
2020-05-05,Santa Isabel,Puerto Rico,72133,8,8,,0
2020-05-05,Toa Alta,Puerto Rico,72135,51,51,,0
2020-05-05,Toa Baja,Puerto Rico,72137,49,49,,0
2020-05-05,Trujillo Alto,Puerto Rico,72139,36,36,,0
2020-05-05,Unknown,Puerto Rico,,133,-1742,99,2
2020-05-05,Utuado,Puerto Rico,72141,2,2,,0
2020-05-05,Vega Alta,Puerto Rico,72143,27,27,,0
2020-05-05,Vega Baja,Puerto Rico,72145,21,21,,0
2020-05-05,Villalba,Puerto Rico,72149,6,6,,0
2020-05-05,Yabucoa,Puerto Rico,72151,7,7,,0
2020-05-05,Yauco,Puerto Rico,72153,20,20,,0
2020-05-06,Adjuntas,Puerto Rico,72001,3,0,,0
2020-05-06,Aguada,Puerto Rico,72003,7,0,,0
2020-05-06,Aguadilla,Puerto Rico,72005,11,0,,0
2020-05-06,Aguas Buenas,Puerto Rico,72007,22,0,,0
2020-05-06,Aibonito,Puerto Rico,72009,13,0,,0
2020-05-06,Anasco,Puerto Rico,72011,5,0,,0
2020-05-06,Arecibo,Puerto Rico,72013,43,0,,0
2020-05-06,Arroyo,Puerto Rico,72015,5,0,,0
2020-05-06,Barceloneta,Puerto Rico,72017,4,1,,0
2020-05-06,Barranquitas,Puerto Rico,72019,16,1,,0
2020-05-06,Bayamon,Puerto Rico,72021,109,1,,0
2020-05-06,Cabo Rojo,Puerto Rico,72023,20,0,,0
2020-05-06,Caguas,Puerto Rico,72025,60,0,,0
2020-05-06,Camuy,Puerto Rico,72027,7,0,,0
2020-05-06,Canovanas,Puerto Rico,72029,32,0,,0
2020-05-06,Carolina,Puerto Rico,72031,88,1,,0
2020-05-06,Catano,Puerto Rico,72033,12,0,,0
2020-05-06,Cayey,Puerto Rico,72035,28,0,,0
2020-05-06,Ceiba,Puerto Rico,72037,8,0,,0
2020-05-06,Ciales,Puerto Rico,72039,7,0,,0
2020-05-06,Cidra,Puerto Rico,72041,26,0,,0
2020-05-06,Coamo,Puerto Rico,72043,5,1,,0
2020-05-06,Comerio,Puerto Rico,72045,9,0,,0
2020-05-06,Corozal,Puerto Rico,72047,18,0,,0
2020-05-06,Dorado,Puerto Rico,72051,36,1,,0
2020-05-06,Fajardo,Puerto Rico,72053,8,1,,0
2020-05-06,Florida,Puerto Rico,72054,3,-1,,0
2020-05-06,Guanica,Puerto Rico,72055,16,0,,0
2020-05-06,Guayama,Puerto Rico,72057,11,1,,0
2020-05-06,Guayanilla,Puerto Rico,72059,10,0,,0
2020-05-06,Guaynabo,Puerto Rico,72061,107,1,,0
2020-05-06,Gurabo,Puerto Rico,72063,29,2,,0
2020-05-06,Hatillo,Puerto Rico,72065,8,0,,0
2020-05-06,Hormigueros,Puerto Rico,72067,11,0,,0
2020-05-06,Humacao,Puerto Rico,72069,23,0,,0
2020-05-06,Isabela,Puerto Rico,72071,13,0,,0
2020-05-06,Jayuya,Puerto Rico,72073,2,0,,0
2020-05-06,Juana Diaz,Puerto Rico,72075,30,0,,0
2020-05-06,Juncos,Puerto Rico,72077,13,0,,0
2020-05-06,Lajas,Puerto Rico,72079,8,0,,0
2020-05-06,Lares,Puerto Rico,72081,12,0,,0
2020-05-06,Las Marias,Puerto Rico,72083,5,0,,0
2020-05-06,Las Piedras,Puerto Rico,72085,12,0,,0
2020-05-06,Loiza,Puerto Rico,72087,6,0,,0
2020-05-06,Luquillo,Puerto Rico,72089,6,0,,0
2020-05-06,Manati,Puerto Rico,72091,13,0,,0
2020-05-06,Maunabo,Puerto Rico,72095,4,0,,0
2020-05-06,Mayaguez,Puerto Rico,72097,44,0,,0
2020-05-06,Moca,Puerto Rico,72099,14,0,,0
2020-05-06,Morovis,Puerto Rico,72101,16,3,,0
2020-05-06,Naguabo,Puerto Rico,72103,13,3,,0
2020-05-06,Naranjito,Puerto Rico,72105,12,0,,0
2020-05-06,Orocovis,Puerto Rico,72107,25,1,,0
2020-05-06,Patillas,Puerto Rico,72109,17,4,,0
2020-05-06,Penuelas,Puerto Rico,72111,2,0,,0
2020-05-06,Ponce,Puerto Rico,72113,54,0,,0
2020-05-06,Quebradillas,Puerto Rico,72115,20,0,,0
2020-05-06,Rincon,Puerto Rico,72117,2,0,,0
2020-05-06,Rio Grande,Puerto Rico,72119,23,1,,0
2020-05-06,Sabana Grande,Puerto Rico,72121,19,0,,0
2020-05-06,Salinas,Puerto Rico,72123,22,0,,0
2020-05-06,San German,Puerto Rico,72125,26,0,,0
2020-05-06,San Juan,Puerto Rico,72127,294,7,,0
2020-05-06,San Lorenzo,Puerto Rico,72129,16,1,,0
2020-05-06,San Sebastian,Puerto Rico,72131,29,0,,0
2020-05-06,Santa Isabel,Puerto Rico,72133,10,2,,0
2020-05-06,Toa Alta,Puerto Rico,72135,52,1,,0
2020-05-06,Toa Baja,Puerto Rico,72137,50,1,,0
2020-05-06,Trujillo Alto,Puerto Rico,72139,38,2,,0
2020-05-06,Unknown,Puerto Rico,,140,7,99,0
2020-05-06,Utuado,Puerto Rico,72141,2,0,,0
2020-05-06,Vega Alta,Puerto Rico,72143,27,0,,0
2020-05-06,Vega Baja,Puerto Rico,72145,22,1,,0
2020-05-06,Villalba,Puerto Rico,72149,6,0,,0
2020-05-06,Yabucoa,Puerto Rico,72151,8,1,,0
2020-05-06,Yauco,Puerto Rico,72153,21,1,,0
2020-05-07,Adjuntas,Puerto Rico,72001,3,0,,0
2020-05-07,Aguada,Puerto Rico,72003,7,0,,0
2020-05-07,Aguadilla,Puerto Rico,72005,11,0,,0
2020-05-07,Aguas Buenas,Puerto Rico,72007,23,1,,0
2020-05-07,Aibonito,Puerto Rico,72009,14,1,,0
2020-05-07,Anasco,Puerto Rico,72011,5,0,,0
2020-05-07,Arecibo,Puerto Rico,72013,43,0,,0
2020-05-07,Arroyo,Puerto Rico,72015,5,0,,0
2020-05-07,Barceloneta,Puerto Rico,72017,5,1,,0
2020-05-07,Barranquitas,Puerto Rico,72019,18,2,,0
2020-05-07,Bayamon,Puerto Rico,72021,111,2,,0
2020-05-07,Cabo Rojo,Puerto Rico,72023,20,0,,0
2020-05-07,Caguas,Puerto Rico,72025,62,2,,0
2020-05-07,Camuy,Puerto Rico,72027,7,0,,0
2020-05-07,Canovanas,Puerto Rico,72029,33,1,,0
2020-05-07,Carolina,Puerto Rico,72031,90,2,,0
2020-05-07,Catano,Puerto Rico,72033,12,0,,0
2020-05-07,Cayey,Puerto Rico,72035,28,0,,0
2020-05-07,Ceiba,Puerto Rico,72037,8,0,,0
2020-05-07,Ciales,Puerto Rico,72039,7,0,,0
2020-05-07,Cidra,Puerto Rico,72041,28,2,,0
2020-05-07,Coamo,Puerto Rico,72043,5,0,,0
2020-05-07,Comerio,Puerto Rico,72045,9,0,,0
2020-05-07,Corozal,Puerto Rico,72047,18,0,,0
2020-05-07,Dorado,Puerto Rico,72051,40,4,,0
2020-05-07,Fajardo,Puerto Rico,72053,9,1,,0
2020-05-07,Florida,Puerto Rico,72054,5,2,,0
2020-05-07,Guanica,Puerto Rico,72055,16,0,,0
2020-05-07,Guayama,Puerto Rico,72057,13,2,,0
2020-05-07,Guayanilla,Puerto Rico,72059,10,0,,0
2020-05-07,Guaynabo,Puerto Rico,72061,110,3,,0
2020-05-07,Gurabo,Puerto Rico,72063,30,1,,0
2020-05-07,Hatillo,Puerto Rico,72065,8,0,,0
2020-05-07,Hormigueros,Puerto Rico,72067,11,0,,0
2020-05-07,Humacao,Puerto Rico,72069,23,0,,0
2020-05-07,Isabela,Puerto Rico,72071,13,0,,0
2020-05-07,Jayuya,Puerto Rico,72073,2,0,,0
2020-05-07,Juana Diaz,Puerto Rico,72075,30,0,,0
2020-05-07,Juncos,Puerto Rico,72077,13,0,,0
2020-05-07,Lajas,Puerto Rico,72079,9,1,,0
2020-05-07,Lares,Puerto Rico,72081,14,2,,0
2020-05-07,Las Marias,Puerto Rico,72083,5,0,,0
2020-05-07,Las Piedras,Puerto Rico,72085,12,0,,0
2020-05-07,Loiza,Puerto Rico,72087,6,0,,0
2020-05-07,Luquillo,Puerto Rico,72089,6,0,,0
2020-05-07,Manati,Puerto Rico,72091,13,0,,0
2020-05-07,Maunabo,Puerto Rico,72095,5,1,,0
2020-05-07,Mayaguez,Puerto Rico,72097,45,1,,0
2020-05-07,Moca,Puerto Rico,72099,14,0,,0
2020-05-07,Morovis,Puerto Rico,72101,17,1,,0
2020-05-07,Naguabo,Puerto Rico,72103,14,1,,0
2020-05-07,Naranjito,Puerto Rico,72105,12,0,,0
2020-05-07,Orocovis,Puerto Rico,72107,25,0,,0
2020-05-07,Patillas,Puerto Rico,72109,20,3,,0
2020-05-07,Penuelas,Puerto Rico,72111,4,2,,0
2020-05-07,Ponce,Puerto Rico,72113,56,2,,0
2020-05-07,Quebradillas,Puerto Rico,72115,20,0,,0
2020-05-07,Rincon,Puerto Rico,72117,2,0,,0
2020-05-07,Rio Grande,Puerto Rico,72119,26,3,,0
2020-05-07,Sabana Grande,Puerto Rico,72121,19,0,,0
2020-05-07,Salinas,Puerto Rico,72123,22,0,,0
2020-05-07,San German,Puerto Rico,72125,26,0,,0
2020-05-07,San Juan,Puerto Rico,72127,298,4,,0
2020-05-07,San Lorenzo,Puerto Rico,72129,16,0,,0
2020-05-07,San Sebastian,Puerto Rico,72131,29,0,,0
2020-05-07,Santa Isabel,Puerto Rico,72133,10,0,,0
2020-05-07,Toa Alta,Puerto Rico,72135,54,2,,0
2020-05-07,Toa Baja,Puerto Rico,72137,51,1,,0
2020-05-07,Trujillo Alto,Puerto Rico,72139,38,0,,0
2020-05-07,Unknown,Puerto Rico,,140,0,102,3
2020-05-07,Utuado,Puerto Rico,72141,2,0,,0
2020-05-07,Vega Alta,Puerto Rico,72143,28,1,,0
2020-05-07,Vega Baja,Puerto Rico,72145,27,5,,0
2020-05-07,Vieques,Puerto Rico,72147,6,6,,0
2020-05-07,Villalba,Puerto Rico,72149,6,0,,0
2020-05-07,Yabucoa,Puerto Rico,72151,8,0,,0
2020-05-07,Yauco,Puerto Rico,72153,21,0,,0
2020-05-08,Adjuntas,Puerto Rico,72001,3,0,,0
2020-05-08,Aguada,Puerto Rico,72003,8,1,,0
2020-05-08,Aguadilla,Puerto Rico,72005,11,0,,0
2020-05-08,Aguas Buenas,Puerto Rico,72007,26,3,,0
2020-05-08,Aibonito,Puerto Rico,72009,14,0,,0
2020-05-08,Anasco,Puerto Rico,72011,7,2,,0
2020-05-08,Arecibo,Puerto Rico,72013,47,4,,0
2020-05-08,Arroyo,Puerto Rico,72015,5,0,,0
2020-05-08,Barceloneta,Puerto Rico,72017,5,0,,0
2020-05-08,Barranquitas,Puerto Rico,72019,19,1,,0
2020-05-08,Bayamon,Puerto Rico,72021,118,7,,0
2020-05-08,Cabo Rojo,Puerto Rico,72023,22,2,,0
2020-05-08,Caguas,Puerto Rico,72025,66,4,,0
2020-05-08,Camuy,Puerto Rico,72027,8,1,,0
2020-05-08,Canovanas,Puerto Rico,72029,33,0,,0
2020-05-08,Carolina,Puerto Rico,72031,93,3,,0
2020-05-08,Catano,Puerto Rico,72033,12,0,,0
2020-05-08,Cayey,Puerto Rico,72035,28,0,,0
2020-05-08,Ceiba,Puerto Rico,72037,8,0,,0
2020-05-08,Ciales,Puerto Rico,72039,8,1,,0
2020-05-08,Cidra,Puerto Rico,72041,30,2,,0
2020-05-08,Coamo,Puerto Rico,72043,6,1,,0
2020-05-08,Comerio,Puerto Rico,72045,9,0,,0
2020-05-08,Corozal,Puerto Rico,72047,19,1,,0
2020-05-08,Dorado,Puerto Rico,72051,40,0,,0
